Location,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,13406,17-07-12,3,1,7,18,0,2,1,1,0.9,0.803,0.33,0.194,772
1,13407,17-07-12,3,1,7,19,0,2,1,1,0.88,0.7879,0.35,0.2537,547
1,13408,17-07-12,3,1,7,20,0,2,1,1,0.86,0.7576,0.34,0.1642,427
1,13409,17-07-12,3,1,7,21,0,2,1,1,0.82,0.7727,0.52,0.1343,333
1,13410,17-07-12,3,1,7,22,0,2,1,1,0.8,0.7576,0.55,0.2239,244
1,13411,17-07-12,3,1,7,23,0,2,1,1,0.78,0.7424,0.59,0.194,161
1,13412,18-07-12,3,1,7,0,0,3,1,1,0.76,0.7273,0.66,0.1642,53
1,13413,18-07-12,3,1,7,1,0,3,1,1,0.76,0.7273,0.66,0.1045,16
1,13414,18-07-12,3,1,7,2,0,3,1,1,0.74,0.697,0.66,0.1343,8
1,13415,18-07-12,3,1,7,3,0,3,1,1,0.74,0.697,0.66,0.1343,4
1,13416,18-07-12,3,1,7,4,0,3,1,1,0.72,0.6818,0.7,0.1343,6
1,13417,18-07-12,3,1,7,5,0,3,1,1,0.72,0.6818,0.7,0.1642,46
1,13418,18-07-12,3,1,7,6,0,3,1,1,0.72,0.6818,0.7,0.1642,162
1,13419,18-07-12,3,1,7,7,0,3,1,1,0.74,0.697,0.66,0.1642,495
1,13420,18-07-12,3,1,7,8,0,3,1,1,0.78,0.7424,0.62,0.1045,679
1,13421,18-07-12,3,1,7,9,0,3,1,1,0.82,0.7879,0.56,0,297
1,13422,18-07-12,3,1,7,10,0,3,1,1,0.9,0.8485,0.42,0.194,138
1,13423,18-07-12,3,1,7,11,0,3,1,1,0.9,0.8485,0.42,0,183
1,13424,18-07-12,3,1,7,12,0,3,1,1,0.92,0.8636,0.37,0.1343,202
1,13425,18-07-12,3,1,7,13,0,3,1,1,0.94,0.8485,0.33,0,203
1,13426,18-07-12,3,1,7,14,0,3,1,1,0.94,0.8788,0.38,0.3284,170
1,13427,18-07-12,3,1,7,15,0,3,1,3,0.92,0.8485,0.35,0.3582,194
1,13428,18-07-12,3,1,7,16,0,3,1,1,0.74,0.697,0.66,0.2537,224
1,13429,18-07-12,3,1,7,17,0,3,1,1,0.74,0.697,0.7,0.2537,370
1,13430,18-07-12,3,1,7,18,0,3,1,2,0.76,0.7121,0.62,0.1343,643
1,13431,18-07-12,3,1,7,19,0,3,1,2,0.76,0.7121,0.62,0.1045,516
1,13432,18-07-12,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,366
1,13433,18-07-12,3,1,7,21,0,3,1,1,0.76,0.7121,0.62,0,319
1,13434,18-07-12,3,1,7,22,0,3,1,1,0.76,0.7121,0.58,0.0896,288
1,13435,18-07-12,3,1,7,23,0,3,1,1,0.76,0.7121,0.58,0.0896,131
1,13436,19-07-12,3,1,7,0,0,4,1,1,0.74,0.697,0.66,0.0896,66
1,13437,19-07-12,3,1,7,1,0,4,1,1,0.74,0.697,0.66,0.0896,25
1,13438,19-07-12,3,1,7,2,0,4,1,1,0.72,0.6818,0.7,0.194,7
1,13439,19-07-12,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,5
1,13440,19-07-12,3,1,7,4,0,4,1,1,0.72,0.6818,0.7,0.1045,8
1,13441,19-07-12,3,1,7,5,0,4,1,2,0.72,0.6818,0.7,0.1045,40
1,13442,19-07-12,3,1,7,6,0,4,1,1,0.72,0.6818,0.66,0.1343,152
1,13443,19-07-12,3,1,7,7,0,4,1,1,0.74,0.6818,0.58,0.2836,473
1,13444,19-07-12,3,1,7,8,0,4,1,1,0.76,0.7121,0.58,0.2537,657
1,13445,19-07-12,3,1,7,9,0,4,1,2,0.76,0.7121,0.58,0.2836,318
1,13446,19-07-12,3,1,7,10,0,4,1,1,0.76,0.7121,0.58,0.194,198
1,13447,19-07-12,3,1,7,11,0,4,1,1,0.8,0.7576,0.55,0.1045,216
1,13448,19-07-12,3,1,7,12,0,4,1,1,0.84,0.7879,0.49,0.2836,274
1,13449,19-07-12,3,1,7,13,0,4,1,1,0.84,0.7727,0.47,0.1343,254
1,13450,19-07-12,3,1,7,14,0,4,1,1,0.86,0.7879,0.44,0.0896,197
1,13451,19-07-12,3,1,7,15,0,4,1,1,0.84,0.7727,0.47,0.0896,292
1,13452,19-07-12,3,1,7,16,0,4,1,1,0.84,0.7727,0.47,0.0896,358
1,13453,19-07-12,3,1,7,17,0,4,1,1,0.86,0.7879,0.41,0,771
1,13454,19-07-12,3,1,7,18,0,4,1,1,0.86,0.7879,0.41,0.194,777
1,13455,19-07-12,3,1,7,19,0,4,1,1,0.84,0.7576,0.44,0.2537,533
1,13456,19-07-12,3,1,7,20,0,4,1,1,0.82,0.7727,0.49,0.1642,505
1,13457,19-07-12,3,1,7,21,0,4,1,3,0.66,0.5909,0.89,0.2537,332
1,13458,19-07-12,3,1,7,22,0,4,1,3,0.66,0.5909,0.89,0.2537,68
1,13459,19-07-12,3,1,7,23,0,4,1,3,0.66,0.5909,0.89,0.2239,65
1,13460,20-07-12,3,1,7,0,0,5,1,3,0.66,0.5909,0.89,0.0896,34
1,13461,20-07-12,3,1,7,1,0,5,1,1,0.66,0.5909,0.89,0.1343,11
1,13462,20-07-12,3,1,7,2,0,5,1,2,0.66,0.5909,0.89,0.0896,19
1,13463,20-07-12,3,1,7,3,0,5,1,2,0.66,0.5909,0.89,0.1045,36
1,13464,20-07-12,3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,9
1,13465,20-07-12,3,1,7,5,0,5,1,2,0.66,0.5909,0.89,0.1343,42
1,13466,20-07-12,3,1,7,6,0,5,1,2,0.66,0.5909,0.89,0.1642,126
1,13467,20-07-12,3,1,7,7,0,5,1,2,0.66,0.5909,0.89,0.194,360
1,13468,20-07-12,3,1,7,8,0,5,1,2,0.68,0.6364,0.83,0.1642,691
1,13469,20-07-12,3,1,7,9,0,5,1,2,0.7,0.6667,0.79,0.1343,373
1,13470,20-07-12,3,1,7,10,0,5,1,2,0.7,0.6667,0.79,0.1642,233
1,13471,20-07-12,3,1,7,11,0,5,1,3,0.72,0.697,0.74,0.194,212
1,13472,20-07-12,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,274
1,13473,20-07-12,3,1,7,13,0,5,1,3,0.68,0.6364,0.83,0.1045,156
1,13474,20-07-12,3,1,7,14,0,5,1,3,0.7,0.6667,0.84,0.1642,229
1,13475,20-07-12,3,1,7,15,0,5,1,2,0.7,0.6667,0.84,0.2985,216
1,13476,20-07-12,3,1,7,16,0,5,1,2,0.68,0.6364,0.83,0.3284,436
1,13477,20-07-12,3,1,7,17,0,5,1,2,0.66,0.5909,0.89,0.4179,715
1,13478,20-07-12,3,1,7,18,0,5,1,2,0.66,0.6061,0.78,0.3284,622
1,13479,20-07-12,3,1,7,19,0,5,1,2,0.64,0.5758,0.83,0.2836,402
1,13480,20-07-12,3,1,7,20,0,5,1,3,0.64,0.5758,0.83,0.3881,251
1,13481,20-07-12,3,1,7,21,0,5,1,3,0.62,0.5758,0.83,0.3284,122
1,13482,20-07-12,3,1,7,22,0,5,1,2,0.62,0.5758,0.83,0.194,135
1,13483,20-07-12,3,1,7,23,0,5,1,2,0.62,0.5758,0.83,0.2836,166
1,13484,21-07-12,3,1,7,0,0,6,0,3,0.62,0.5758,0.83,0.2836,103
1,13485,21-07-12,3,1,7,1,0,6,0,2,0.62,0.5758,0.83,0.2537,72
1,13486,21-07-12,3,1,7,2,0,6,0,3,0.6,0.5455,0.88,0.2836,60
1,13487,21-07-12,3,1,7,3,0,6,0,3,0.6,0.5455,0.88,0.2537,25
1,13488,21-07-12,3,1,7,4,0,6,0,3,0.58,0.5455,0.88,0.2836,16
1,13489,21-07-12,3,1,7,5,0,6,0,3,0.58,0.5455,0.88,0.2537,17
1,13490,21-07-12,3,1,7,6,0,6,0,3,0.58,0.5455,0.88,0.2537,15
1,13491,21-07-12,3,1,7,7,0,6,0,2,0.58,0.5455,0.88,0.2537,37
1,13492,21-07-12,3,1,7,8,0,6,0,2,0.58,0.5455,0.83,0.2537,112
1,13493,21-07-12,3,1,7,9,0,6,0,2,0.58,0.5455,0.83,0.194,207
1,13494,21-07-12,3,1,7,10,0,6,0,3,0.58,0.5455,0.88,0.2537,268
1,13495,21-07-12,3,1,7,11,0,6,0,2,0.6,0.5606,0.83,0.2537,305
1,13496,21-07-12,3,1,7,12,0,6,0,3,0.6,0.5606,0.83,0.2239,457
1,13497,21-07-12,3,1,7,13,0,6,0,3,0.6,0.5606,0.83,0.1642,354
1,13498,21-07-12,3,1,7,14,0,6,0,2,0.6,0.5455,0.88,0.2537,343
1,13499,21-07-12,3,1,7,15,0,6,0,3,0.6,0.5455,0.88,0.2537,380
1,13500,21-07-12,3,1,7,16,0,6,0,3,0.6,0.5455,0.88,0.194,326
1,13501,21-07-12,3,1,7,17,0,6,0,3,0.6,0.5455,0.88,0.1642,241
1,13502,21-07-12,3,1,7,18,0,6,0,2,0.6,0.5455,0.88,0.194,177
1,13503,21-07-12,3,1,7,19,0,6,0,2,0.6,0.5455,0.88,0.1642,238
1,13504,21-07-12,3,1,7,20,0,6,0,3,0.6,0.5455,0.88,0.1642,214
1,13505,21-07-12,3,1,7,21,0,6,0,2,0.6,0.5455,0.88,0.1642,163
1,13506,21-07-12,3,1,7,22,0,6,0,2,0.6,0.5455,0.88,0.1045,180
1,13507,21-07-12,3,1,7,23,0,6,0,2,0.6,0.5455,0.88,0,149
1,13508,22-07-12,3,1,7,0,0,0,0,2,0.6,0.5455,0.88,0.1045,113
1,13509,22-07-12,3,1,7,1,0,0,0,2,0.6,0.5455,0.88,0.1642,130
1,13510,22-07-12,3,1,7,2,0,0,0,2,0.6,0.5455,0.88,0.1045,122
1,13511,22-07-12,3,1,7,3,0,0,0,2,0.6,0.5455,0.88,0.1045,43
1,13512,22-07-12,3,1,7,4,0,0,0,1,0.6,0.5455,0.88,0,16
1,13513,22-07-12,3,1,7,5,0,0,0,1,0.6,0.5455,0.88,0,6
1,13514,22-07-12,3,1,7,6,0,0,0,2,0.62,0.5758,0.83,0.0896,19
1,13515,22-07-12,3,1,7,7,0,0,0,2,0.62,0.5758,0.83,0,38
1,13516,22-07-12,3,1,7,8,0,0,0,2,0.64,0.5909,0.78,0,153
1,13517,22-07-12,3,1,7,9,0,0,0,2,0.66,0.6212,0.69,0,258
1,13518,22-07-12,3,1,7,10,0,0,0,2,0.66,0.6212,0.74,0,379
1,13519,22-07-12,3,1,7,11,0,0,0,2,0.66,0.6212,0.74,0,505
1,13520,22-07-12,3,1,7,12,0,0,0,2,0.7,0.6515,0.7,0.1045,504
1,13521,22-07-12,3,1,7,13,0,0,0,2,0.7,0.6515,0.65,0.0896,626
1,13522,22-07-12,3,1,7,14,0,0,0,1,0.72,0.6818,0.66,0.1045,616
1,13523,22-07-12,3,1,7,15,0,0,0,1,0.72,0.6818,0.66,0.1045,624
1,13524,22-07-12,3,1,7,16,0,0,0,1,0.74,0.697,0.66,0.1045,628
1,13525,22-07-12,3,1,7,17,0,0,0,1,0.74,0.697,0.66,0.2239,556
1,13526,22-07-12,3,1,7,18,0,0,0,1,0.74,0.697,0.66,0.1642,515
1,13527,22-07-12,3,1,7,19,0,0,0,1,0.72,0.6818,0.7,0.1642,522
1,13528,22-07-12,3,1,7,20,0,0,0,1,0.7,0.6667,0.74,0.1642,378
1,13529,22-07-12,3,1,7,21,0,0,0,1,0.7,0.6667,0.79,0.1045,345
1,13530,22-07-12,3,1,7,22,0,0,0,1,0.7,0.6667,0.74,0.194,191
1,13531,22-07-12,3,1,7,23,0,0,0,1,0.68,0.6364,0.79,0.1642,123
1,13532,23-07-12,3,1,7,0,0,1,1,1,0.66,0.5909,0.89,0.0896,47
1,13533,23-07-12,3,1,7,1,0,1,1,1,0.66,0.5909,0.89,0.194,27
1,13534,23-07-12,3,1,7,2,0,1,1,2,0.66,0.5909,0.94,0.0896,17
1,13535,23-07-12,3,1,7,3,0,1,1,2,0.66,0.5909,0.94,0.0896,2
1,13536,23-07-12,3,1,7,4,0,1,1,2,0.66,0.5909,0.94,0.1343,8
1,13537,23-07-12,3,1,7,5,0,1,1,2,0.66,0.5909,0.94,0.1343,51
1,13538,23-07-12,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,157
1,13539,23-07-12,3,1,7,7,0,1,1,1,0.7,0.6667,0.84,0.1343,421
1,13540,23-07-12,3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,738
1,13541,23-07-12,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,345
1,13542,23-07-12,3,1,7,10,0,1,1,2,0.78,0.7424,0.62,0,200
1,13543,23-07-12,3,1,7,11,0,1,1,2,0.8,0.7424,0.52,0.1642,198
1,13544,23-07-12,3,1,7,12,0,1,1,2,0.8,0.7424,0.52,0.1642,314
1,13545,23-07-12,3,1,7,13,0,1,1,2,0.8,0.7424,0.52,0.1045,240
1,13546,23-07-12,3,1,7,14,0,1,1,2,0.78,0.7424,0.59,0.1642,271
1,13547,23-07-12,3,1,7,15,0,1,1,1,0.8,0.7576,0.55,0.194,281
1,13548,23-07-12,3,1,7,16,0,1,1,1,0.82,0.7727,0.52,0.1343,457
1,13549,23-07-12,3,1,7,17,0,1,1,1,0.82,0.7727,0.52,0.1343,847
1,13550,23-07-12,3,1,7,18,0,1,1,1,0.82,0.7576,0.46,0.1045,741
1,13551,23-07-12,3,1,7,19,0,1,1,1,0.8,0.7424,0.52,0.2537,582
1,13552,23-07-12,3,1,7,20,0,1,1,1,0.76,0.7121,0.62,0.1642,403
1,13553,23-07-12,3,1,7,21,0,1,1,1,0.76,0.7121,0.62,0.194,296
1,13554,23-07-12,3,1,7,22,0,1,1,1,0.74,0.6818,0.62,0.194,209
1,13555,23-07-12,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,114
1,13556,24-07-12,3,1,7,0,0,2,1,1,0.7,0.6667,0.74,0.1343,64
1,13557,24-07-12,3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,17
1,13558,24-07-12,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1642,16
1,13559,24-07-12,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.1642,6
1,13560,24-07-12,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,6
1,13561,24-07-12,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1045,50
1,13562,24-07-12,3,1,7,6,0,2,1,1,0.66,0.6061,0.83,0.1343,190
1,13563,24-07-12,3,1,7,7,0,2,1,1,0.7,0.6667,0.74,0.1642,516
1,13564,24-07-12,3,1,7,8,0,2,1,1,0.74,0.697,0.7,0.194,743
1,13565,24-07-12,3,1,7,9,0,2,1,1,0.84,0.803,0.53,0,339
1,13566,24-07-12,3,1,7,10,0,2,1,1,0.82,0.7879,0.56,0.2985,218
1,13567,24-07-12,3,1,7,11,0,2,1,2,0.84,0.803,0.53,0.3284,201
1,13568,24-07-12,3,1,7,12,0,2,1,2,0.82,0.7879,0.56,0.2239,229
1,13569,24-07-12,3,1,7,13,0,2,1,2,0.84,0.803,0.53,0.2985,273
1,13570,24-07-12,3,1,7,14,0,2,1,2,0.84,0.803,0.53,0.2239,244
1,13571,24-07-12,3,1,7,15,0,2,1,1,0.82,0.7727,0.49,0.2985,285
1,13572,24-07-12,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,455
1,13573,24-07-12,3,1,7,17,0,2,1,1,0.8,0.7424,0.52,0.3284,869
1,13574,24-07-12,3,1,7,18,0,2,1,1,0.76,0.7121,0.62,0.3284,877
1,13575,24-07-12,3,1,7,19,0,2,1,1,0.76,0.7121,0.62,0.1642,632
1,13576,24-07-12,3,1,7,20,0,2,1,1,0.74,0.697,0.66,0.1642,523
1,13577,24-07-12,3,1,7,21,0,2,1,1,0.74,0.697,0.66,0.2239,378
1,13578,24-07-12,3,1,7,22,0,2,1,1,0.74,0.697,0.66,0.2537,269
1,13579,24-07-12,3,1,7,23,0,2,1,1,0.74,0.6818,0.58,0.3284,192
1,13580,25-07-12,3,1,7,0,0,3,1,1,0.72,0.6667,0.58,0.2985,66
1,13581,25-07-12,3,1,7,1,0,3,1,1,0.7,0.6515,0.58,0.194,28
1,13582,25-07-12,3,1,7,2,0,3,1,1,0.68,0.6364,0.61,0.2239,12
1,13583,25-07-12,3,1,7,3,0,3,1,1,0.66,0.6212,0.65,0.2239,12
1,13584,25-07-12,3,1,7,4,0,3,1,1,0.64,0.6061,0.65,0.2239,4
1,13585,25-07-12,3,1,7,5,0,3,1,1,0.64,0.6061,0.65,0.1642,59
1,13586,25-07-12,3,1,7,6,0,3,1,1,0.64,0.6061,0.65,0.194,190
1,13587,25-07-12,3,1,7,7,0,3,1,1,0.66,0.6212,0.5,0.3284,507
1,13588,25-07-12,3,1,7,8,0,3,1,1,0.7,0.6364,0.42,0.2537,788
1,13589,25-07-12,3,1,7,9,0,3,1,1,0.72,0.6515,0.37,0.2985,342
1,13590,25-07-12,3,1,7,10,0,3,1,1,0.74,0.6515,0.37,0,231
1,13591,25-07-12,3,1,7,11,0,3,1,1,0.76,0.6667,0.33,0,281
1,13592,25-07-12,3,1,7,12,0,3,1,1,0.76,0.6667,0.33,0,310
1,13593,25-07-12,3,1,7,13,0,3,1,1,0.78,0.6818,0.31,0.1642,312
1,13594,25-07-12,3,1,7,14,0,3,1,1,0.8,0.697,0.29,0.1343,247
1,13595,25-07-12,3,1,7,15,0,3,1,1,0.78,0.6818,0.31,0.0896,317
1,13596,25-07-12,3,1,7,16,0,3,1,1,0.8,0.697,0.29,0.1642,484
1,13597,25-07-12,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0,913
1,13598,25-07-12,3,1,7,18,0,3,1,1,0.8,0.697,0.27,0.1343,891
1,13599,25-07-12,3,1,7,19,0,3,1,1,0.76,0.6667,0.33,0.1343,698
1,13600,25-07-12,3,1,7,20,0,3,1,1,0.74,0.6515,0.4,0.1642,567
1,13601,25-07-12,3,1,7,21,0,3,1,1,0.72,0.6515,0.45,0.1343,397
1,13602,25-07-12,3,1,7,22,0,3,1,1,0.7,0.6515,0.58,0.1343,278
1,13603,25-07-12,3,1,7,23,0,3,1,1,0.68,0.6364,0.57,0.2985,239
1,13604,26-07-12,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,92
1,13605,26-07-12,3,1,7,1,0,4,1,1,0.66,0.6212,0.65,0.2239,29
1,13606,26-07-12,3,1,7,2,0,4,1,1,0.66,0.6212,0.69,0.2537,21
1,13607,26-07-12,3,1,7,3,0,4,1,1,0.66,0.6212,0.69,0.2239,8
1,13608,26-07-12,3,1,7,4,0,4,1,1,0.66,0.6212,0.74,0.194,4
1,13609,26-07-12,3,1,7,5,0,4,1,1,0.66,0.6212,0.74,0.194,42
1,13610,26-07-12,3,1,7,6,0,4,1,1,0.66,0.6061,0.78,0.2537,181
1,13611,26-07-12,3,1,7,7,0,4,1,1,0.7,0.6667,0.74,0.2537,495
1,13612,26-07-12,3,1,7,8,0,4,1,2,0.7,0.6667,0.74,0.2537,729
1,13613,26-07-12,3,1,7,9,0,4,1,2,0.72,0.6818,0.7,0.1343,344
1,13614,26-07-12,3,1,7,10,0,4,1,1,0.74,0.697,0.7,0.2239,222
1,13615,26-07-12,3,1,7,11,0,4,1,1,0.8,0.803,0.66,0.2239,212
1,13616,26-07-12,3,1,7,12,0,4,1,1,0.84,0.8182,0.56,0.2537,279
1,13617,26-07-12,3,1,7,13,0,4,1,1,0.86,0.8333,0.53,0.2985,242
1,13618,26-07-12,3,1,7,14,0,4,1,1,0.9,0.8788,0.47,0.2537,213
1,13619,26-07-12,3,1,7,15,0,4,1,1,0.92,0.8939,0.42,0.2985,238
1,13620,26-07-12,3,1,7,16,0,4,1,1,0.94,0.8788,0.38,0.3881,374
1,13621,26-07-12,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,738
1,13622,26-07-12,3,1,7,18,0,4,1,1,0.92,0.8788,0.4,0.3582,688
1,13623,26-07-12,3,1,7,19,0,4,1,1,0.9,0.8636,0.45,0.3284,614
1,13624,26-07-12,3,1,7,20,0,4,1,1,0.86,0.8182,0.5,0.2537,446
1,13625,26-07-12,3,1,7,21,0,4,1,1,0.8,0.7424,0.49,0.6119,271
1,13626,26-07-12,3,1,7,22,0,4,1,1,0.8,0.7424,0.49,0.6119,234
1,13627,26-07-12,3,1,7,23,0,4,1,1,0.72,0.6818,0.7,0.1343,145
1,13628,27-07-12,3,1,7,0,0,5,1,1,0.72,0.6818,0.7,0,97
1,13629,27-07-12,3,1,7,1,0,5,1,1,0.72,0.6818,0.7,0.1045,54
1,13630,27-07-12,3,1,7,2,0,5,1,1,0.7,0.6667,0.79,0.1343,26
1,13631,27-07-12,3,1,7,3,0,5,1,1,0.7,0.6667,0.74,0.1642,12
1,13632,27-07-12,3,1,7,4,0,5,1,1,0.7,0.6667,0.79,0,8
1,13633,27-07-12,3,1,7,5,0,5,1,1,0.7,0.6667,0.84,0,37
1,13634,27-07-12,3,1,7,6,0,5,1,1,0.7,0.6667,0.79,0,139
1,13635,27-07-12,3,1,7,7,0,5,1,1,0.72,0.6818,0.7,0.194,410
1,13636,27-07-12,3,1,7,8,0,5,1,1,0.76,0.7273,0.66,0.0896,676
1,13637,27-07-12,3,1,7,9,0,5,1,1,0.82,0.7727,0.49,0.2836,363
1,13638,27-07-12,3,1,7,10,0,5,1,1,0.84,0.7727,0.47,0,231
1,13639,27-07-12,3,1,7,11,0,5,1,1,0.84,0.7727,0.47,0.3284,251
1,13640,27-07-12,3,1,7,12,0,5,1,1,0.84,0.7879,0.49,0.3582,299
1,13641,27-07-12,3,1,7,13,0,5,1,1,0.84,0.7727,0.47,0.2836,314
1,13642,27-07-12,3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,326
1,13643,27-07-12,3,1,7,15,0,5,1,1,0.86,0.7879,0.41,0.2239,323
1,13644,27-07-12,3,1,7,16,0,5,1,1,0.84,0.7727,0.47,0.2239,499
1,13645,27-07-12,3,1,7,17,0,5,1,1,0.86,0.7879,0.41,0.2836,699
1,13646,27-07-12,3,1,7,18,0,5,1,1,0.82,0.7576,0.46,0.1642,622
1,13647,27-07-12,3,1,7,19,0,5,1,1,0.82,0.7727,0.52,0.194,516
1,13648,27-07-12,3,1,7,20,0,5,1,1,0.78,0.7424,0.59,0.1045,354
1,13649,27-07-12,3,1,7,21,0,5,1,1,0.78,0.7424,0.59,0.1045,260
1,13650,27-07-12,3,1,7,22,0,5,1,1,0.78,0.7424,0.59,0.1343,199
1,13651,27-07-12,3,1,7,23,0,5,1,1,0.76,0.7273,0.66,0,189
1,13652,28-07-12,3,1,7,0,0,6,0,1,0.74,0.6818,0.62,0.1343,191
1,13653,28-07-12,3,1,7,1,0,6,0,1,0.72,0.6818,0.7,0.0896,80
1,13654,28-07-12,3,1,7,2,0,6,0,1,0.72,0.6818,0.7,0,90
1,13655,28-07-12,3,1,7,3,0,6,0,1,0.72,0.6818,0.7,0,43
1,13656,28-07-12,3,1,7,4,0,6,0,1,0.7,0.6667,0.79,0.194,11
1,13657,28-07-12,3,1,7,5,0,6,0,1,0.68,0.6364,0.79,0.1642,14
1,13658,28-07-12,3,1,7,6,0,6,0,1,0.7,0.6515,0.7,0.1045,50
1,13659,28-07-12,3,1,7,7,0,6,0,1,0.72,0.6818,0.7,0.1343,76
1,13660,28-07-12,3,1,7,8,0,6,0,1,0.74,0.697,0.66,0.1642,163
1,13661,28-07-12,3,1,7,9,0,6,0,1,0.78,0.7424,0.59,0.1045,337
1,13662,28-07-12,3,1,7,10,0,6,0,1,0.82,0.7727,0.52,0.2239,395
1,13663,28-07-12,3,1,7,11,0,6,0,1,0.84,0.7424,0.39,0.2239,457
1,13664,28-07-12,3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,487
1,13665,28-07-12,3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,498
1,13666,28-07-12,3,1,7,14,0,6,0,1,0.86,0.7727,0.39,0.2537,494
1,13667,28-07-12,3,1,7,15,0,6,0,1,0.88,0.7727,0.32,0.2836,497
1,13668,28-07-12,3,1,7,16,0,6,0,1,0.86,0.7727,0.39,0.2239,487
1,13669,28-07-12,3,1,7,17,0,6,0,1,0.82,0.7576,0.46,0.194,479
1,13670,28-07-12,3,1,7,18,0,6,0,1,0.82,0.7424,0.43,0.2836,481
1,13671,28-07-12,3,1,7,19,0,6,0,1,0.68,0.6364,0.83,0,338
1,13672,28-07-12,3,1,7,20,0,6,0,1,0.66,0.6061,0.83,0.2239,233
1,13673,28-07-12,3,1,7,21,0,6,0,1,0.66,0.6061,0.78,0.0896,300
1,13674,28-07-12,3,1,7,22,0,6,0,1,0.66,0.6061,0.78,0.0896,276
1,13675,28-07-12,3,1,7,23,0,6,0,1,0.66,0.6061,0.83,0.0896,208
1,13676,29-07-12,3,1,7,0,0,0,0,1,0.66,0.5909,0.89,0.1343,188
1,13677,29-07-12,3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,158
1,13678,29-07-12,3,1,7,2,0,0,0,1,0.66,0.6212,0.74,0.1343,112
1,13679,29-07-12,3,1,7,3,0,0,0,1,0.66,0.6212,0.69,0.2239,55
1,13680,29-07-12,3,1,7,4,0,0,0,1,0.64,0.6061,0.69,0.194,13
1,13681,29-07-12,3,1,7,5,0,0,0,1,0.62,0.5909,0.78,0.194,17
1,13682,29-07-12,3,1,7,6,0,0,0,1,0.64,0.6061,0.73,0.1642,18
1,13683,29-07-12,3,1,7,7,0,0,0,1,0.66,0.6212,0.69,0.2537,40
1,13684,29-07-12,3,1,7,8,0,0,0,1,0.7,0.6515,0.65,0.2239,127
1,13685,29-07-12,3,1,7,9,0,0,0,1,0.72,0.6818,0.62,0.2537,226
1,13686,29-07-12,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0,381
1,13687,29-07-12,3,1,7,11,0,0,0,1,0.76,0.697,0.55,0.2239,509
1,13688,29-07-12,3,1,7,12,0,0,0,1,0.76,0.697,0.55,0.3284,511
1,13689,29-07-12,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,483
1,13690,29-07-12,3,1,7,14,0,0,0,1,0.8,0.7273,0.46,0.194,522
1,13691,29-07-12,3,1,7,15,0,0,0,1,0.8,0.7273,0.43,0.1343,501
1,13692,29-07-12,3,1,7,16,0,0,0,1,0.8,0.7273,0.43,0.1343,521
1,13693,29-07-12,3,1,7,17,0,0,0,1,0.82,0.7424,0.41,0.1642,531
1,13694,29-07-12,3,1,7,18,0,0,0,1,0.8,0.7121,0.41,0.2985,419
1,13695,29-07-12,3,1,7,19,0,0,0,1,0.76,0.697,0.55,0.1642,443
1,13696,29-07-12,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,303
1,13697,29-07-12,3,1,7,21,0,0,0,1,0.72,0.6818,0.7,0.1343,271
1,13698,29-07-12,3,1,7,22,0,0,0,1,0.7,0.6515,0.7,0.1045,148
1,13699,29-07-12,3,1,7,23,0,0,0,1,0.7,0.6515,0.7,0,100
1,13700,30-07-12,3,1,7,0,0,1,1,1,0.7,0.6667,0.74,0.0896,58
1,13701,30-07-12,3,1,7,1,0,1,1,1,0.7,0.6667,0.74,0,19
1,13702,30-07-12,3,1,7,2,0,1,1,1,0.68,0.6364,0.74,0,8
1,13703,30-07-12,3,1,7,3,0,1,1,1,0.66,0.6061,0.83,0,3
1,13704,30-07-12,3,1,7,4,0,1,1,1,0.66,0.6061,0.83,0,5
1,13705,30-07-12,3,1,7,5,0,1,1,1,0.66,0.6061,0.83,0.1045,47
